completed_on,distance_travelled,end_location_lat,end_location_long,started_on,driver_rating,rider_rating,start_zip_code,end_zip_code,charity_id,requested_car_category,free_credit_used,surge_factor,start_location_long,start_location_lat,color,make,model,year,rating,Date,PRCP,TMAX,TMIN,AWND,GustSpeed2,Fog,HeavyFog,Thunder
6/17/16 22:28,6949,30.25,-97.78,6/17/16 22:00,,5,,,6,REGULAR,,0,-97.74,30.26,Blue,Ford,Explorer,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:48,5390,30.27,-97.75,6/17/16 22:36,5,5,,,,REGULAR,,0,-97.77,30.24,Blue,Ford,Explorer,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:19,5929,30.29,-97.72,6/17/16 23:02,5,5,,,,REGULAR,,0,-97.75,30.26,Blue,Ford,Explorer,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:10,5439,30.29,-97.72,6/17/16 21:54,5,5,,,,REGULAR,,0,-97.75,30.26,Black,Cadillac,Escalade ESV,2012,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:04,2366,30.27,-97.74,6/17/16 21:55,5,,,,,REGULAR,,0,-97.76,30.26,Silver,Toyota,Camry,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:04,1757,30.26,-97.74,6/17/16 21:54,5,5,,,,REGULAR,,0,-97.74,30.27,Black,Cadillac,SRX,2012,4.888888889,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:40,1962,30.28,-97.73,6/17/16 22:30,,5,,,,REGULAR,,0,-97.74,30.28,Silver,Toyota,Prius,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:34,2053,30.28,-97.76,6/17/16 22:31,5,5,,,,REGULAR,,0,-97.74,30.27,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:57,4445,30.27,-97.74,6/17/16 22:47,4,5,,,,REGULAR,,0,-97.77,30.29,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:16,2780,30.26,-97.72,6/17/16 22:09,,1,,,,REGULAR,,0,-97.74,30.27,Red,Volvo,S60,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:55,15864,30.25,-97.84,6/17/16 22:22,5,5,,,,REGULAR,,0,-97.72,30.26,Red,Volvo,S60,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:29,5100,30.28,-97.76,6/17/16 22:14,5,5,,,,REGULAR,,0,-97.74,30.27,Grey,Mazda,CX5,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:40,2827,30.26,-97.74,6/17/16 22:29,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Lexus,IS 300,2001,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:15,3887,30.26,-97.74,6/17/16 23:02,5,5,,,,REGULAR,,0,-97.77,30.26,Silver,Lexus,IS 300,2001,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:30,2042,30.27,-97.75,6/17/16 23:24,5,5,,,,REGULAR,,0,-97.76,30.27,Silver,Lexus,IS 300,2001,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:49,3755,30.27,-97.72,6/17/16 22:36,,5,,,,REGULAR,,0,-97.75,30.26,Orange,Jeep,Renegade,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:00,5461,30.26,-97.76,6/17/16 22:46,5,5,,,,REGULAR,,0,-97.74,30.29,Black,Cadillac,CTS,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:37,3515,30.26,-97.76,6/17/16 23:29,5,5,,,,REGULAR,,0,-97.75,30.26,Black,Cadillac,CTS,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:58,3217,30.27,-97.75,6/17/16 23:50,5,5,,,,REGULAR,,0,-97.76,30.26,Black,Cadillac,CTS,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:02,16526,30.22,-97.79,6/17/16 22:43,,5,,,,REGULAR,,0,-97.67,30.2,Black,Cadillac,XTS,2013,4.909090909,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:00,4157,30.26,-97.76,6/17/16 22:50,,5,,,,REGULAR,,0,-97.78,30.24,Black,Jeep,Patriot,2016,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:41,1308,30.27,-97.76,6/17/16 22:40,5,5,,,,REGULAR,,0,-97.76,30.28,Grey,Mazda,CX5,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:00,6681,30.26,-97.74,6/17/16 22:51,5,5,,,,REGULAR,,0,-97.78,30.3,Black,Cadillac,SRX,2012,4.888888889,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:57,2661,30.27,-97.75,6/17/16 22:49,,4,,,,REGULAR,,0,-97.75,30.25,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:23,4760,30.25,-97.76,6/17/16 23:09,5,5,,,,REGULAR,,0,-97.76,30.29,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:46,2354,30.27,-97.74,6/17/16 23:38,4,5,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:10,5573,30.29,-97.74,6/17/16 22:54,5,5,,,,REGULAR,,0,-97.76,30.26,Gray,Ford,Explorer,2016,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:59,1258,30.26,-97.74,6/17/16 22:54,5,5,,,,REGULAR,,0,-97.74,30.26,Red,Honda,Accord EXL,2016,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:20,2533,30.27,-97.74,6/17/16 23:12,5,5,,,,REGULAR,,0,-97.74,30.28,Red,Honda,Accord EXL,2016,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:36,4238,30.25,-97.77,6/17/16 23:27,5,5,,,,REGULAR,,0,-97.75,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:58,12,30.26,-97.77,6/17/16 23:57,,5,,,,REGULAR,,0,-97.77,30.26,Red,Honda,Accord EXL,2016,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:59,4318,30.27,-97.75,6/17/16 22:49,,5,,,,REGULAR,,0,-97.77,30.29,Grey,Mazda,CX5,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:27,3928,30.27,-97.76,6/17/16 23:18,,5,,,,REGULAR,,0,-97.77,30.29,Grey,Mazda,CX5,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:05,4016,30.27,-97.75,6/17/16 22:54,5,5,,,,REGULAR,,0,-97.72,30.26,Silver,Infiniti,G Sedan,2012,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:20,2805,30.27,-97.75,6/17/16 23:09,,5,,,,REGULAR,,0,-97.74,30.29,Gray,Kia,Sedona,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:57,2976,30.25,-97.76,6/17/16 23:50,5,5,,,,REGULAR,,0,-97.75,30.27,Gray,Kia,Sedona,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:24,4176,30.24,-97.76,6/17/16 23:11,5,5,,,,REGULAR,,0,-97.76,30.26,Red,Hyundai,Sonata,2017,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:24,4176,30.24,-97.76,6/17/16 23:11,5,5,,,,REGULAR,,0,-97.76,30.26,Gray,Hyundai,Santa Fe,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:56,2722,30.27,-97.74,6/17/16 23:44,4,5,,,,REGULAR,,0,-97.74,30.28,Red,Hyundai,Sonata,2017,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:56,2722,30.27,-97.74,6/17/16 23:44,4,5,,,,REGULAR,,0,-97.74,30.28,Gray,Hyundai,Santa Fe,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:21,7315,30.26,-97.71,6/17/16 23:06,5,5,,,,REGULAR,,0,-97.75,30.25,Silver,Toyota,Prius,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:23,1670,30.25,-97.76,6/17/16 23:19,5,5,,,,REGULAR,,0,-97.77,30.25,Black,Kia,Optima,2015,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:44,3900,30.26,-97.76,6/17/16 23:36,,5,,,,REGULAR,,0,-97.78,30.26,Black,Kia,Optima,2015,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:44,3951,30.27,-97.74,6/17/16 23:33,,5,,,,REGULAR,,0,-97.74,30.29,Gray,Ford,Expedition,2011,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:57,13631,30.2,-97.67,6/17/16 23:37,5,5,,,,REGULAR,,0,-97.74,30.28,Blue,Nissan,Sentra,2010,4.977777778,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:43,2500,30.24,-97.74,6/17/16 23:37,5,5,,,,REGULAR,,0,-97.73,30.24,Silver,Toyota,Prius,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:42,2337,30.27,-97.74,6/17/16 23:38,4,5,,,,REGULAR,,0,-97.72,30.28,Black,Cadillac,SRX,2012,4.888888889,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:57,3923,30.29,-97.75,6/17/16 23:46,5,5,,,,REGULAR,,0,-97.74,30.27,Silver,Lexus,RX 400h,2008,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:58,2549,30.26,-97.74,6/17/16 23:52,5,5,,,,REGULAR,,0,-97.74,30.28,Gray,Audi,A4,2008,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/18/16 0:01,7315,30.26,-97.73,6/17/16 23:41,5,5,,,,REGULAR,,0,-97.77,30.3,Silver,Lexus,IS 300,2001,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:20,3106,30.28,-97.73,6/18/16 0:09,5,5,,,,REGULAR,,0,-97.74,30.27,Silver,Lexus,IS 300,2001,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:16,1121,30.27,-97.76,6/18/16 0:08,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Cadillac,CTS,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:38,6170,30.27,-97.74,6/18/16 0:24,5,,,,,REGULAR,,0,-97.78,30.3,Black,Cadillac,CTS,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:02,3624,30.26,-97.74,6/18/16 0:53,,5,,,,REGULAR,,0,-97.74,30.25,Black,Cadillac,CTS,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:22,2698,30.27,-97.75,6/18/16 1:14,5,5,,,,REGULAR,,0,-97.74,30.25,Black,Cadillac,CTS,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:54,2248,30.26,-97.73,6/18/16 1:44,,5,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,CTS,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:10,3420,30.25,-97.76,6/18/16 0:04,5,5,,,,REGULAR,,0,-97.77,30.24,White,Chevrolet,Tahoe,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:05,1621,30.25,-97.78,6/18/16 0:00,,5,,,,REGULAR,,0,-97.77,30.26,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:19,1904,30.26,-97.74,6/18/16 0:13,5,5,,,,REGULAR,,0,-97.76,30.25,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:24,3420,30.26,-97.74,6/18/16 0:11,,5,,,,REGULAR,,0,-97.76,30.25,Gray,Kia,Sedona,2010,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:46,3186,30.26,-97.75,6/18/16 0:37,5,,,,,REGULAR,,0,-97.77,30.26,Gray,Kia,Sedona,2010,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:57,1441,30.27,-97.73,6/18/16 0:52,5,5,,,,REGULAR,,0,-97.74,30.27,Gray,Kia,Sedona,2010,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:27,7119,30.28,-97.72,6/18/16 0:14,,5,,,,REGULAR,,0,-97.76,30.25,Red,Hyundai,Sonata,2017,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:27,7119,30.28,-97.72,6/18/16 0:14,,5,,,,REGULAR,,0,-97.76,30.25,Gray,Hyundai,Santa Fe,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:51,1383,30.26,-97.74,6/18/16 0:51,5,5,,,,REGULAR,,0,-97.74,30.27,Red,Hyundai,Sonata,2017,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:51,1383,30.26,-97.74,6/18/16 0:51,5,5,,,,REGULAR,,0,-97.74,30.27,Gray,Hyundai,Santa Fe,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:09,2878,30.26,-97.74,6/17/16 23:59,5,5,,,,REGULAR,,0,-97.75,30.24,Gray,Ford,Expedition,2011,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:36,5801,30.27,-97.75,6/18/16 0:22,5,,,,,REGULAR,,0,-97.76,30.23,Gray,Ford,Expedition,2011,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:45,6016,30.29,-97.75,6/18/16 0:31,5,5,,,,REGULAR,,0,-97.76,30.25,Blue,Nissan,Sentra,2010,4.977777778,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:04,2520,30.26,-97.74,6/17/16 23:57,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Toyota,Prius,2010,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:02,3101,30.27,-97.74,6/17/16 23:53,,5,,,,REGULAR,,0,-97.76,30.27,Black,Cadillac,SRX,2012,4.888888889,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:16,13192,30.31,-97.72,6/17/16 23:55,,5,,,,REGULAR,,0,-97.77,30.26,Black,Kia,Optima,2015,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:52,4624,30.28,-97.73,6/18/16 0:36,,5,,,,REGULAR,,0,-97.75,30.29,Black,Kia,Optima,2015,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:25,10006,30.34,-97.73,6/18/16 1:09,,5,,,,REGULAR,,0,-97.75,30.27,Black,Kia,Optima,2015,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:00,3140,30.25,-97.75,6/17/16 23:55,,5,,,,REGULAR,,0,-97.77,30.23,Red,Subaru,Forester,2004,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:12,1921,30.27,-97.74,6/18/16 0:05,5,5,,,,REGULAR,,0,-97.75,30.25,Red,Subaru,Forester,2004,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:18,11346,30.2,-97.67,6/17/16 23:58,,5,,,,REGULAR,,0,-97.75,30.27,Silver,BMW,X5 M,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:22,8096,30.23,-97.68,6/18/16 0:22,,5,,,,REGULAR,,0,-97.75,30.27,Silver,BMW,X5 M,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:56,8339,30.21,-97.66,6/18/16 0:35,5,5,,,,REGULAR,,0,-97.72,30.26,Silver,BMW,X5 M,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:23,2493,30.26,-97.75,6/18/16 1:16,,5,,,,REGULAR,,0,-97.75,30.25,Silver,BMW,X5 M,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:23,7089,30.28,-97.72,6/18/16 0:09,,5,,,,REGULAR,,0,-97.76,30.25,Blue,Chevrolet,Malibu,2009,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:32,7164,30.27,-97.74,6/18/16 0:08,5,,,,,REGULAR,,0,-97.77,30.3,White,Ford,Explorer,2015,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:24,3338,30.26,-97.74,6/18/16 0:15,5,5,,,,REGULAR,,0,-97.76,30.25,Black,Cadillac,SRX,2012,4.888888889,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:21,1896,30.28,-97.73,6/18/16 0:15,5,5,,,,REGULAR,,0,-97.75,30.28,White,Cadillac,Escalade ESV,2007,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:57,9436,30.26,-97.74,6/18/16 0:38,5,5,,,,REGULAR,,0,-97.79,30.25,White,Cadillac,Escalade ESV,2007,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:13,4388,30.29,-97.73,6/18/16 1:02,5,,,,,REGULAR,,0,-97.74,30.26,White,Cadillac,Escalade ESV,2007,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:38,5494,30.27,-97.74,6/18/16 1:27,5,5,,,,REGULAR,,0,-97.75,30.24,White,Cadillac,Escalade ESV,2007,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:51,2262,30.27,-97.75,6/18/16 1:45,5,5,,,,REGULAR,,0,-97.74,30.28,White,Cadillac,Escalade ESV,2007,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:20,2203,30.27,-97.74,6/18/16 0:14,5,5,,,,REGULAR,,0,-97.75,30.25,Silver,Toyota,Prius,2010,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:27,5073,30.3,-97.78,6/18/16 0:17,,5,,,,REGULAR,,0,-97.74,30.29,Red,Toyota,Corolla,2016,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:42,550,30.27,-97.75,6/18/16 0:42,5,5,,,,REGULAR,,0,-97.75,30.27,Red,Toyota,Corolla,2016,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:31,8063,30.26,-97.74,6/18/16 0:17,5,5,,,,REGULAR,,0,-97.74,30.28,Brown,Nissan,Altima,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:32,3537,30.26,-97.74,6/18/16 0:22,5,,,,,REGULAR,,0,-97.76,30.26,White,Chevrolet,Tahoe,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:33,3469,30.28,-97.73,6/18/16 0:23,5,5,,,6,REGULAR,,0,-97.75,30.27,Brown,BMW,X5,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:40,2202,30.25,-97.75,6/18/16 0:31,5,5,,,,REGULAR,,0,-97.74,30.26,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:58,2693,30.26,-97.73,6/18/16 0:48,,5,,,,REGULAR,,0,-97.75,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:19,2818,30.28,-97.73,6/18/16 1:10,5,5,,,,REGULAR,,0,-97.73,30.29,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:33,868,30.25,-97.76,6/18/16 1:31,5,5,,,,REGULAR,,0,-97.76,30.26,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:56,4037,30.27,-97.74,6/18/16 1:47,5,5,,,,REGULAR,,0,-97.74,30.25,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 2:13,3667,30.27,-97.75,6/18/16 2:01,5,5,,,,REGULAR,,0,-97.74,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 2:37,5561,30.27,-97.7,6/18/16 2:23,,5,,,,REGULAR,,0,-97.75,30.27,Red,Honda,Accord EXL,2016,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:50,2986,30.26,-97.75,6/18/16 0:44,5,5,,,,REGULAR,,0,-97.76,30.24,White,Ford,Explorer,2015,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:02,607,30.27,-97.74,6/18/16 0:59,5,5,,,,REGULAR,,0,-97.74,30.27,White,Ford,Explorer,2015,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:14,2398,30.28,-97.74,6/18/16 1:07,,5,,,,REGULAR,,0,-97.75,30.27,White,Ford,Explorer,2015,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:04,10598,30.32,-97.72,6/18/16 0:47,5,5,,,,REGULAR,,0,-97.76,30.26,Red,Subaru,Forester,2004,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:03,4527,30.26,-97.72,6/18/16 0:50,5,5,,,,REGULAR,,0,-97.75,30.26,White,Jeep,Liberty,2008,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:53,2976,30.26,-97.74,6/18/16 0:46,,5,,,,REGULAR,,0,-97.74,30.28,Blue,Ford,Explorer,2007,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:13,2172,30.26,-97.7,6/18/16 1:07,5,5,,,,REGULAR,,0,-97.72,30.25,Blue,Ford,Explorer,2007,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:34,5179,30.27,-97.75,6/18/16 1:19,5,5,,,,REGULAR,,0,-97.7,30.26,Blue,Ford,Explorer,2007,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 0:50,2340,30.27,-97.75,6/18/16 0:43,5,5,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,SRX,2012,4.888888889,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:01,2923,30.27,-97.75,6/18/16 0:54,,5,,,,REGULAR,,0,-97.75,30.29,White,Nissan,Altima,2012,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:14,1555,30.27,-97.75,6/18/16 1:06,5,5,,,4,REGULAR,,0,-97.74,30.27,White,Nissan,Altima,2012,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:34,6463,30.27,-97.74,6/18/16 1:23,,5,,,,REGULAR,,0,-97.76,30.3,White,Nissan,Altima,2012,4.955555556,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:51,16291,30.26,-97.74,6/18/16 1:04,5,5,,,,REGULAR,,0,-97.75,30.22,Silver,Toyota,Prius,2010,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:10,6090,30.26,-97.74,6/18/16 0:58,5,5,,,,REGULAR,,0,-97.76,30.29,Black,Nissan,Altima,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:05,40,30.25,-97.74,6/18/16 1:04,,5,,,,REGULAR,,0,-97.74,30.25,Gray,Ford,Expedition,2011,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:10,2659,30.27,-97.75,6/18/16 1:03,5,5,,,,REGULAR,,0,-97.76,30.28,Grey,Mazda,CX5,2015,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:13,1282,30.26,-97.74,6/18/16 1:07,,5,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Tahoe,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:25,5401,30.3,-97.78,6/18/16 1:24,5,5,,,,REGULAR,,0,-97.74,30.26,White,Jeep,Liberty,2008,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 2:12,1357,30.27,-97.74,6/18/16 2:11,5,5,,,,REGULAR,,0,-97.74,30.26,White,Jeep,Liberty,2008,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:46,8321,30.25,-97.75,6/18/16 1:21,,5,,,,REGULAR,,0,-97.71,30.26,Gray,Kia,Sedona,2010,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:27,2860,30.25,-97.75,6/18/16 1:19,,5,,,2,REGULAR,,0,-97.76,30.25,Blue,Nissan,Sentra,2010,4.977777778,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:42,39,30.26,-97.74,6/18/16 1:39,5,5,,,,REGULAR,,0,-97.74,30.26,Blue,Nissan,Sentra,2010,4.977777778,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:29,1539,30.27,-97.74,6/18/16 1:23,5,5,,,,REGULAR,,0,-97.75,30.27,White,Ford,Explorer,2015,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:37,2760,30.26,-97.76,6/18/16 1:30,5,5,,,,REGULAR,,0,-97.77,30.28,Gray,Ford,Expedition,2011,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:56,4715,30.27,-97.73,6/18/16 1:43,5,,,,,REGULAR,,0,-97.77,30.26,Gray,Ford,Expedition,2011,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 2:15,3746,30.27,-97.74,6/18/16 2:03,5,5,,,,REGULAR,,0,-97.75,30.24,Gray,Ford,Expedition,2011,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 2:34,594,30.27,-97.75,6/18/16 2:32,5,5,,,,REGULAR,,0,-97.75,30.27,Gray,Ford,Expedition,2011,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:29,3796,30.26,-97.74,6/18/16 1:22,5,5,,,,REGULAR,,0,-97.75,30.25,Grey,Mazda,CX5,2015,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:28,988,30.26,-97.74,6/18/16 1:23,,5,,,,REGULAR,,0,-97.74,30.27,White,Chevrolet,Tahoe,2013,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:29,1376,30.27,-97.74,6/18/16 1:23,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Nissan,Altima,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:41,1308,30.27,-97.75,6/18/16 1:36,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Nissan,Altima,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 2:05,5515,30.27,-97.75,6/18/16 1:54,5,5,,,,REGULAR,,0,-97.78,30.29,Black,Nissan,Altima,2014,5,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:39,1054,30.25,-97.75,6/18/16 1:35,5,5,,,,REGULAR,,0,-97.75,30.24,Black,Cadillac,XTS,2013,4.909090909,6/18/16,0,96,76,4.3,10.1,0,0,0
6/18/16 1:51,7682,30.3,-97.77,6/18/16 1:38,,5,,,,REGULAR,,0,-97.73,30.26,White,Ford,Explorer,2015,5,6/18/16,0,96,76,4.3,10.1,0,0,0
